"Title","URL"
"Five Nights at Freddy's (2023)","https://letterboxd.com/film/five-nights-at-freddys/"
"The Worst Person in the World (2021)","https://letterboxd.com/film/the-worst-person-in-the-world/"
"Zootopia (2016)","https://letterboxd.com/film/zootopia/"
"Moana (2016)","https://letterboxd.com/film/moana-2016/"
"American Beauty (1999)","https://letterboxd.com/film/american-beauty/"
"Materialists (2025)","https://letterboxd.com/film/materialists/"
"Moonrise Kingdom (2012)","https://letterboxd.com/film/moonrise-kingdom/"
"One Battle After Another (2025)","https://letterboxd.com/film/one-battle-after-another/"
"Smile (2022)","https://letterboxd.com/film/smile-2022/"
"Charlie and the Chocolate Factory (2005)","https://letterboxd.com/film/charlie-and-the-chocolate-factory/"
"Star Wars: The Last Jedi (2017)","https://letterboxd.com/film/star-wars-the-last-jedi/"
"Manchester by the Sea (2016)","https://letterboxd.com/film/manchester-by-the-sea/"
"Society of the Snow (2023)","https://letterboxd.com/film/society-of-the-snow/"
"Stand by Me (1986)","https://letterboxd.com/film/stand-by-me/"
"Ant-Man (2015)","https://letterboxd.com/film/ant-man/"
"The Hunger Games: Mockingjay – Part 1 (2014)","https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/"
"Toy Story 3 (2010)","https://letterboxd.com/film/toy-story-3/"
"The Brutalist (2024)","https://letterboxd.com/film/the-brutalist/"
"Captain Marvel (2019)","https://letterboxd.com/film/captain-marvel/"
"Memories of Murder (2003)","https://letterboxd.com/film/memories-of-murder/"
"28 Years Later (2025)","https://letterboxd.com/film/28-years-later/"
"Ocean's Eleven (2001)","https://letterboxd.com/film/oceans-eleven-2001/"
"Frozen (2013)","https://letterboxd.com/film/frozen-2013/"
"Ponyo (2008)","https://letterboxd.com/film/ponyo/"
"The Revenant (2015)","https://letterboxd.com/film/the-revenant-2015/"
"Big Hero 6 (2014)","https://letterboxd.com/film/big-hero-6/"
"Blue Velvet (1986)","https://letterboxd.com/film/blue-velvet/"
"Spider-Man 3 (2007)","https://letterboxd.com/film/spider-man-3/"
"Luca (2021)","https://letterboxd.com/film/luca-2021/"
"The Nice Guys (2016)","https://letterboxd.com/film/the-nice-guys/"
"Iron Man 2 (2010)","https://letterboxd.com/film/iron-man-2/"
"Shang-Chi and the Legend of the Ten Rings (2021)","https://letterboxd.com/film/shang-chi-and-the-legend-of-the-ten-rings/"
"The Hateful Eight (2015)","https://letterboxd.com/film/the-hateful-eight/"
"Last Night in Soho (2021)","https://letterboxd.com/film/last-night-in-soho/"
"The Green Mile (1999)","https://letterboxd.com/film/the-green-mile/"
"Heat (1995)","https://letterboxd.com/film/heat-1995/"
"Final Destination Bloodlines (2025)","https://letterboxd.com/film/final-destination-bloodlines/"
"The Royal Tenenbaums (2001)","https://letterboxd.com/film/the-royal-tenenbaums/"
"Iron Man 3 (2013)","https://letterboxd.com/film/iron-man-3/"
"Twisters (2024)","https://letterboxd.com/film/twisters/"
"Furiosa: A Mad Max Saga (2024)","https://letterboxd.com/film/furiosa-a-mad-max-saga/"
"Die Hard (1988)","https://letterboxd.com/film/die-hard/"
"Beetlejuice Beetlejuice (2024)","https://letterboxd.com/film/beetlejuice-beetlejuice/"
"Vertigo (1958)","https://letterboxd.com/film/vertigo/"
"Kingsman: The Secret Service (2014)","https://letterboxd.com/film/kingsman-the-secret-service/"
"The Black Phone (2021)","https://letterboxd.com/film/the-black-phone/"
"Raiders of the Lost Ark (1981)","https://letterboxd.com/film/raiders-of-the-lost-ark/"
"I Saw the TV Glow (2024)","https://letterboxd.com/film/i-saw-the-tv-glow/"
"The Handmaiden (2016)","https://letterboxd.com/film/the-handmaiden/"
"The Fall Guy (2024)","https://letterboxd.com/film/the-fall-guy-2024/"
"The Hunger Games: Mockingjay – Part 2 (2015)","https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/"
"BlacKkKlansman (2018)","https://letterboxd.com/film/blackkklansman/"
"Thor (2011)","https://letterboxd.com/film/thor/"
"Black Panther: Wakanda Forever (2022)","https://letterboxd.com/film/black-panther-wakanda-forever/"
"Kung Fu Panda (2008)","https://letterboxd.com/film/kung-fu-panda/"
"Toy Story 2 (1999)","https://letterboxd.com/film/toy-story-2/"
"MaXXXine (2024)","https://letterboxd.com/film/maxxxine/"
"The Lord of the Rings: The Fellowship of the Ring (2001)","https://letterboxd.com/film/the-lord-of-the-rings-the-fellowship-of-the-ring/"
"Mean Girls (2004)","https://letterboxd.com/film/mean-girls/"
"Donnie Darko (2001)","https://letterboxd.com/film/donnie-darko/"
"Titanic (1997)","https://letterboxd.com/film/titanic-1997/"
"Inside Out (2015)","https://letterboxd.com/film/inside-out-2015/"
"Coraline (2009)","https://letterboxd.com/film/coraline/"
"Little Miss Sunshine (2006)","https://letterboxd.com/film/little-miss-sunshine/"
"Glass Onion (2022)","https://letterboxd.com/film/glass-onion/"
"Arrival (2016)","https://letterboxd.com/film/arrival-2016/"
"Conclave (2024)","https://letterboxd.com/film/conclave/"
"The Hunger Games (2012)","https://letterboxd.com/film/the-hunger-games/"
"Past Lives (2023)","https://letterboxd.com/film/past-lives/"
"Guardians of the Galaxy (2014)","https://letterboxd.com/film/guardians-of-the-galaxy/"
"Pearl (2022)","https://letterboxd.com/film/pearl-2022/"
"Harry Potter and the Prisoner of Azkaban (2004)","https://letterboxd.com/film/harry-potter-and-the-prisoner-of-azkaban/"
"The Devil Wears Prada (2006)","https://letterboxd.com/film/the-devil-wears-prada/"
"Coco (2017)","https://letterboxd.com/film/coco-2017/"
"Weapons (2025)","https://letterboxd.com/film/weapons-2025/"
"Howl's Moving Castle (2004)","https://letterboxd.com/film/howls-moving-castle/"
"Blade Runner 2049 (2017)","https://letterboxd.com/film/blade-runner-2049/"
"Harry Potter and the Philosopher's Stone (2001)","https://letterboxd.com/film/harry-potter-and-the-philosophers-stone/"
"Nope (2022)","https://letterboxd.com/film/nope/"
"Up (2009)","https://letterboxd.com/film/up/"
"Aftersun (2022)","https://letterboxd.com/film/aftersun/"
"Jojo Rabbit (2019)","https://letterboxd.com/film/jojo-rabbit/"
"GoodFellas (1990)","https://letterboxd.com/film/goodfellas/"
"Star Wars (1977)","https://letterboxd.com/film/star-wars/"
"Black Panther (2018)","https://letterboxd.com/film/black-panther/"
"Pride & Prejudice (2005)","https://letterboxd.com/film/pride-prejudice/"
"Back to the Future (1985)","https://letterboxd.com/film/back-to-the-future/"
"Deadpool (2016)","https://letterboxd.com/film/deadpool/"
"The Notebook (2004)","https://letterboxd.com/film/the-notebook/"
"Us (2019)","https://letterboxd.com/film/us-2019/"
"WALL·E (2008)","https://letterboxd.com/film/walle/"
"No Country for Old Men (2007)","https://letterboxd.com/film/no-country-for-old-men/"
"Prisoners (2013)","https://letterboxd.com/film/prisoners/"
"Longlegs (2024)","https://letterboxd.com/film/longlegs/"
"Mad Max: Fury Road (2015)","https://letterboxd.com/film/mad-max-fury-road/"
"Shrek (2001)","https://letterboxd.com/film/shrek/"
"Drive (2011)","https://letterboxd.com/film/drive-2011/"
"Scream (1996)","https://letterboxd.com/film/scream/"
"Spider-Man: Homecoming (2017)","https://letterboxd.com/film/spider-man-homecoming/"
"Soul (2020)","https://letterboxd.com/film/soul-2020/"
"Memento (2000)","https://letterboxd.com/film/memento/"
"Top Gun: Maverick (2022)","https://letterboxd.com/film/top-gun-maverick/"
"Bullet Train (2022)","https://letterboxd.com/film/bullet-train/"
"Guardians of the Galaxy Vol. 3 (2023)","https://letterboxd.com/film/guardians-of-the-galaxy-vol-3/"
"Don't Look Up (2021)","https://letterboxd.com/film/dont-look-up-2021/"
"Anatomy of a Fall (2023)","https://letterboxd.com/film/anatomy-of-a-fall/"
"Avatar: The Way of Water (2022)","https://letterboxd.com/film/avatar-the-way-of-water/"
"The Lighthouse (2019)","https://letterboxd.com/film/the-lighthouse-2019/"
"Avatar (2009)","https://letterboxd.com/film/avatar/"
"Requiem for a Dream (2000)","https://letterboxd.com/film/requiem-for-a-dream/"
"Alien (1979)","https://letterboxd.com/film/alien/"
"The Fantastic Four: First Steps (2025)","https://letterboxd.com/film/the-fantastic-four-first-steps/"
"The Avengers (2012)","https://letterboxd.com/film/the-avengers-2012/"
"2001: A Space Odyssey (1968)","https://letterboxd.com/film/2001-a-space-odyssey/"
"Catch Me If You Can (2002)","https://letterboxd.com/film/catch-me-if-you-can-2002/"
"X (2022)","https://letterboxd.com/film/x-2022/"
"The Breakfast Club (1985)","https://letterboxd.com/film/the-breakfast-club/"
"Thunderbolts* (2025)","https://letterboxd.com/film/thunderbolts/"
"Home Alone (1990)","https://letterboxd.com/film/home-alone/"
"It (2017)","https://letterboxd.com/film/it-2017/"
"Spider-Man (2002)","https://letterboxd.com/film/spider-man/"
"My Neighbor Totoro (1988)","https://letterboxd.com/film/my-neighbor-totoro/"
"Superbad (2007)","https://letterboxd.com/film/superbad/"
"Jurassic Park (1993)","https://letterboxd.com/film/jurassic-park/"
"Gladiator (2000)","https://letterboxd.com/film/gladiator-2000/"
"The Holdovers (2023)","https://letterboxd.com/film/the-holdovers/"
"Mamma Mia! (2008)","https://letterboxd.com/film/mamma-mia/"
"Star Wars: Episode III – Revenge of the Sith (2005)","https://letterboxd.com/film/star-wars-episode-iii-revenge-of-the-sith/"
"The Empire Strikes Back (1980)","https://letterboxd.com/film/the-empire-strikes-back/"
"It Ends with Us (2024)","https://letterboxd.com/film/it-ends-with-us/"
"Rango (2011)","https://letterboxd.com/film/rango/"
"Scream 2 (1997)","https://letterboxd.com/film/scream-2/"
"The Invisible Man (2020)","https://letterboxd.com/film/the-invisible-man-2020/"
"Cast Away (2000)","https://letterboxd.com/film/cast-away/"
"Being John Malkovich (1999)","https://letterboxd.com/film/being-john-malkovich/"
"The Boy in the Striped Pyjamas (2008)","https://letterboxd.com/film/the-boy-in-the-striped-pyjamas/"
"50 First Dates (2004)","https://letterboxd.com/film/50-first-dates/"
"Indiana Jones and the Temple of Doom (1984)","https://letterboxd.com/film/indiana-jones-and-the-temple-of-doom/"
"Enemy (2013)","https://letterboxd.com/film/enemy/"
"American Fiction (2023)","https://letterboxd.com/film/american-fiction/"
"Frozen II (2019)","https://letterboxd.com/film/frozen-2/"
"The Intouchables (2011)","https://letterboxd.com/film/the-intouchables/"
"Edge of Tomorrow (2014)","https://letterboxd.com/film/edge-of-tomorrow/"
"Romeo + Juliet (1996)","https://letterboxd.com/film/romeo-juliet-1996/"
"Paddington 2 (2017)","https://letterboxd.com/film/paddington-2/"
"Solo: A Star Wars Story (2018)","https://letterboxd.com/film/solo-a-star-wars-story/"
"The Sound of Music (1965)","https://letterboxd.com/film/the-sound-of-music/"
"The Iron Giant (1999)","https://letterboxd.com/film/the-iron-giant/"
"Kick-Ass (2010)","https://letterboxd.com/film/kick-ass/"
"Stalker (1979)","https://letterboxd.com/film/stalker/"
"Monty Python and the Holy Grail (1975)","https://letterboxd.com/film/monty-python-and-the-holy-grail/"
"X-Men (2000)","https://letterboxd.com/film/x-men/"
"The Mask (1994)","https://letterboxd.com/film/the-mask-1994/"
"Into the Wild (2007)","https://letterboxd.com/film/into-the-wild/"
"Cars 2 (2011)","https://letterboxd.com/film/cars-2/"
"The Polar Express (2004)","https://letterboxd.com/film/the-polar-express/"
"Napoleon Dynamite (2004)","https://letterboxd.com/film/napoleon-dynamite/"
"Jackie Brown (1997)","https://letterboxd.com/film/jackie-brown/"
"Prometheus (2012)","https://letterboxd.com/film/prometheus/"
"Breakfast at Tiffany's (1961)","https://letterboxd.com/film/breakfast-at-tiffanys/"
"In Bruges (2008)","https://letterboxd.com/film/in-bruges/"
"The Fast and the Furious (2001)","https://letterboxd.com/film/the-fast-and-the-furious-2001/"
"The Hobbit: The Desolation of Smaug (2013)","https://letterboxd.com/film/the-hobbit-the-desolation-of-smaug/"
"Project X (2012)","https://letterboxd.com/film/project-x-2012/"
"Dog Day Afternoon (1975)","https://letterboxd.com/film/dog-day-afternoon/"
"Dallas Buyers Club (2013)","https://letterboxd.com/film/dallas-buyers-club/"
"The Graduate (1967)","https://letterboxd.com/film/the-graduate/"
"Barry Lyndon (1975)","https://letterboxd.com/film/barry-lyndon/"
"Uptown Girls (2003)","https://letterboxd.com/film/uptown-girls/"
"Divergent (2014)","https://letterboxd.com/film/divergent/"
"The Twilight Saga: Breaking Dawn – Part 2 (2012)","https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-2/"
"The Game (1997)","https://letterboxd.com/film/the-game/"
"Close (2022)","https://letterboxd.com/film/close-2022/"
"Big Fish (2003)","https://letterboxd.com/film/big-fish/"
"Chinatown (1974)","https://letterboxd.com/film/chinatown/"
"Moana 2 (2024)","https://letterboxd.com/film/moana-2/"
"Cocaine Bear (2023)","https://letterboxd.com/film/cocaine-bear/"
"Napoleon (2023)","https://letterboxd.com/film/napoleon-2023/"
"Aquaman (2018)","https://letterboxd.com/film/aquaman-2018/"
"Kingdom of the Planet of the Apes (2024)","https://letterboxd.com/film/kingdom-of-the-planet-of-the-apes/"
"The Fly (1986)","https://letterboxd.com/film/the-fly-1986/"
"Titane (2021)","https://letterboxd.com/film/titane/"
"Mamma Mia! Here We Go Again (2018)","https://letterboxd.com/film/mamma-mia-here-we-go-again/"
"Scooby-Doo (2002)","https://letterboxd.com/film/scooby-doo/"
"Climax (2018)","https://letterboxd.com/film/climax-2018/"
"Sorry to Bother You (2018)","https://letterboxd.com/film/sorry-to-bother-you/"
"Grown Ups (2010)","https://letterboxd.com/film/grown-ups/"
"Slumdog Millionaire (2008)","https://letterboxd.com/film/slumdog-millionaire/"
"The Evil Dead (1981)","https://letterboxd.com/film/the-evil-dead/"
"The Wonderful Story of Henry Sugar (2023)","https://letterboxd.com/film/the-wonderful-story-of-henry-sugar/"
"The Twilight Saga: Breaking Dawn – Part 1 (2011)","https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-1/"
"Emma. (2020)","https://letterboxd.com/film/emma-2020/"
"Roma (2018)","https://letterboxd.com/film/roma-2018/"
"Raw (2016)","https://letterboxd.com/film/raw-2016/"
"Y Tu Mamá También (2001)","https://letterboxd.com/film/y-tu-mama-tambien/"
"The Little Mermaid (2023)","https://letterboxd.com/film/the-little-mermaid-2023/"
"Enola Holmes (2020)","https://letterboxd.com/film/enola-holmes/"
"Bram Stoker's Dracula (1992)","https://letterboxd.com/film/bram-stokers-dracula/"
"Moulin Rouge! (2001)","https://letterboxd.com/film/moulin-rouge-2001/"
"A Beautiful Mind (2001)","https://letterboxd.com/film/a-beautiful-mind/"
"Jumanji (1995)","https://letterboxd.com/film/jumanji/"
"Almost Famous (2000)","https://letterboxd.com/film/almost-famous/"
"A Quiet Place: Day One (2024)","https://letterboxd.com/film/a-quiet-place-day-one/"
"Top Gun (1986)","https://letterboxd.com/film/top-gun/"
"The Rocky Horror Picture Show (1975)","https://letterboxd.com/film/the-rocky-horror-picture-show/"
"Smile 2 (2024)","https://letterboxd.com/film/smile-2-2024/"
"It Chapter Two (2019)","https://letterboxd.com/film/it-chapter-two/"
"Rear Window (1954)","https://letterboxd.com/film/rear-window/"
"Akira (1988)","https://letterboxd.com/film/akira/"
"The Usual Suspects (1995)","https://letterboxd.com/film/the-usual-suspects/"
"Alice in Wonderland (2010)","https://letterboxd.com/film/alice-in-wonderland-2010/"
"Now You See Me (2013)","https://letterboxd.com/film/now-you-see-me/"
"Midnight in Paris (2011)","https://letterboxd.com/film/midnight-in-paris/"
"The Parent Trap (1998)","https://letterboxd.com/film/the-parent-trap-1998/"
"mid90s (2018)","https://letterboxd.com/film/mid90s/"
"Annihilation (2018)","https://letterboxd.com/film/annihilation/"
"Ready Player One (2018)","https://letterboxd.com/film/ready-player-one/"
"Carry-On (2024)","https://letterboxd.com/film/carry-on-2024/"
"Free Guy (2021)","https://letterboxd.com/film/free-guy/"
"The Good, the Bad and the Ugly (1966)","https://letterboxd.com/film/the-good-the-bad-and-the-ugly/"
"Palm Springs (2020)","https://letterboxd.com/film/palm-springs-2020/"
"Ford v Ferrari (2019)","https://letterboxd.com/film/ford-v-ferrari/"
"TÁR (2022)","https://letterboxd.com/film/tar-2022/"
"Toy Story 4 (2019)","https://letterboxd.com/film/toy-story-4/"
"Frances Ha (2012)","https://letterboxd.com/film/frances-ha/"
"Thor: The Dark World (2013)","https://letterboxd.com/film/thor-the-dark-world/"
"Elemental (2023)","https://letterboxd.com/film/elemental-2023/"
"Children of Men (2006)","https://letterboxd.com/film/children-of-men/"
"Marie Antoinette (2006)","https://letterboxd.com/film/marie-antoinette-2006/"
"Lilo & Stitch (2002)","https://letterboxd.com/film/lilo-stitch/"
"Silver Linings Playbook (2012)","https://letterboxd.com/film/silver-linings-playbook/"
